"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US51027","Buchanan County, Virginia","7530","396","6255","386","1275","249",
"0500000US51029","Buckingham County, Virginia","6274","229","4851","278","1423","244",
"0500000US51031","Campbell County, Virginia","22240","402","16668","667","5572","606",
"0500000US51033","Caroline County, Virginia","11988","264","9872","389","2116","320",
"0500000US51035","Carroll County, Virginia","12576","384","9697","424","2879","397",
"0500000US51036","Charles City County, Virginia","2911","215","2511","213","400","76",
"0500000US51037","Charlotte County, Virginia","4704","222","3515","231","1189","227",
"0500000US51041","Chesterfield County, Virginia","140155","557","107538","1185","32617","1192",
"0500000US51043","Clarke County, Virginia","5890","210","4799","239","1091","220",
"0500000US51045","Craig County, Virginia","1735","185","1453","198","282","155",
"0500000US51047","Culpeper County, Virginia","18924","321","14201","480","4723","470",
"0500000US51049","Cumberland County, Virginia","4010","239","3045","219","965","218",
"0500000US51051","Dickenson County, Virginia","5935","277","4515","289","1420","267",
"0500000US51053","Dinwiddie County, Virginia","10661","351","8487","476","2174","363",
"0500000US51057","Essex County, Virginia","4447","215","3190","257","1257","249",
"0500000US51059","Fairfax County, Virginia","414101","1274","284195","2277","129906","2292",
"0500000US51061","Fauquier County, Virginia","26720","425","21066","600","5654","522",
"0500000US51063","Floyd County, Virginia","6627","227","5560","289","1067","220",
"0500000US51065","Fluvanna County, Virginia","10329","290","9161","395","1168","307",
"0500000US51067","Franklin County, Virginia","22999","482","18048","596","4951","581",
"0500000US51069","Frederick County, Virginia","35385","369","28068","644","7317","631",
"0500000US51071","Giles County, Virginia","6698","295","5285","319","1413","248",
"0500000US51073","Gloucester County, Virginia","15274","400","12278","449","2996","462",
"0500000US51075","Goochland County, Virginia","10342","258","8784","334","1558","249",
"0500000US51077","Grayson County, Virginia","6337","237","5097","254","1240","191",
"0500000US51079","Greene County, Virginia","8032","222","6700","276","1332","270",
"0500000US51081","Greensville County, Virginia","3199","183","2122","249","1077","245",
"0500000US51083","Halifax County, Virginia","13613","382","10155","410","3458","405",
"0500000US51085","Hanover County, Virginia","42688","384","35055","611","7633","544",
"0500000US51087","Henrico County, Virginia","137365","837","88571","1494","48794","1353",
"0500000US51089","Henry County, Virginia","21043","433","15817","515","5226","529",
"0500000US51091","Highland County, Virginia","1003","115","892","108","111","55",
"0500000US51093","Isle of Wight County, Virginia","15756","326","12626","435","3130","427",
"0500000US51095","James City County, Virginia","31990","455","24543","589","7447","587",
"0500000US51097","King and Queen County, Virginia","3003","171","2274","192","729","178",
"0500000US51099","King George County, Virginia","10133","189","7720","350","2413","348",
"0500000US51101","King William County, Virginia","7352","155","6534","241","818","207",
"0500000US51103","Lancaster County, Virginia","5701","254","4645","215","1056","192",
"0500000US51105","Lee County, Virginia","8527","282","6226","371","2301","407",
"0500000US51107","Loudoun County, Virginia","143032","544","111442","1276","31590","1159",
"0500000US51109","Louisa County, Virginia","15561","432","12796","500","2765","387",
"0500000US51111","Lunenburg County, Virginia","4771","193","3409","242","1362","209",
"0500000US51113","Madison County, Virginia","5482","172","4265","226","1217","206",
"0500000US51115","Mathews County, Virginia","3987","241","3351","256","636","183",
"0500000US51117","Mecklenburg County, Virginia","13569","395","9269","393","4300","459",
"0500000US51119","Middlesex County, Virginia","4772","286","4172","279","600","166",
"0500000US51121","Montgomery County, Virginia","36961","702","20438","680","16523","787",
"0500000US51125","Nelson County, Virginia","6364","308","5070","268","1294","293",
"0500000US51127","New Kent County, Virginia","9263","232","8582","296","681","208",
"0500000US51131","Northampton County, Virginia","5437","237","3596","249","1841","270",
"0500000US51133","Northumberland County, Virginia","5640","367","4854","374","786","266",
"0500000US51135","Nottoway County, Virginia","5611","211","3737","224","1874","222",
"0500000US51137","Orange County, Virginia","14856","333","11688","442","3168","371",
"0500000US51139","Page County, Virginia","9911","340","7112","420","2799","394",
"0500000US51141","Patrick County, Virginia","7781","354","5985","383","1796","312",
"0500000US51143","Pittsylvania County, Virginia","25020","460","19682","627","5338","553",
"0500000US51145","Powhatan County, Virginia","11325","245","10559","298","766","226",
"0500000US51147","Prince Edward County, Virginia","7641","381","4434","272","3207","392",
"0500000US51149","Prince George County, Virginia","12919","261","9605","415","3314","376",
"0500000US51153","Prince William County, Virginia","156798","649","116435","1555","40363","1409",
"0500000US51155","Pulaski County, Virginia","14456","336","10613","408","3843","387",
"0500000US51157","Rappahannock County, Virginia","2985","196","2191","203","794","164",
"0500000US51159","Richmond County, Virginia","3177","162","2372","215","805","231",
"0500000US51161","Roanoke County, Virginia","39725","394","30066","757","9659","698",
"0500000US51163","Rockbridge County, Virginia","9552","300","7572","352","1980","302",
"0500000US51165","Rockingham County, Virginia","32686","401","24604","617","8082","604",
"0500000US51167","Russell County, Virginia","10669","284","8141","393","2528","331",
"0500000US51169","Scott County, Virginia","9127","253","7029","242","2098","215",
"0500000US51171","Shenandoah County, Virginia","17962","424","13174","488","4788","480",
"0500000US51173","Smyth County, Virginia","12659","297","8986","319","3673","336",
"0500000US51175","Southampton County, Virginia","6868","211","5227","236","1641","261",
"0500000US51177","Spotsylvania County, Virginia","52481","387","42045","855","10436","801",
"0500000US51179","Stafford County, Virginia","52326","415","42121","721","10205","743",
"0500000US51181","Surry County, Virginia","2830","172","2251","161","579","132",
"0500000US51183","Sussex County, Virginia","3785","171","2640","191","1145","223",
"0500000US51185","Tazewell County, Virginia","16290","438","12123","501","4167","421",
"0500000US51187","Warren County, Virginia","15339","398","11635","557","3704","467",
"0500000US51191","Washington County, Virginia","22112","378","16756","551","5356","508",
"0500000US51193","Westmoreland County, Virginia","8149","393","6524","428","1625","314",
"0500000US51195","Wise County, Virginia","13905","356","10317","464","3588","409",
"0500000US51197","Wythe County, Virginia","12533","302","9646","373","2887","337",
"0500000US51199","York County, Virginia","26968","326","19312","574","7656","594",
"0500000US51510","Alexandria city, Virginia","76096","582","32065","835","44031","911",
"0500000US51520","Bristol city, Virginia","7226","292","4598","375","2628","359",
"0500000US51530","Buena Vista city, Virginia","2554","153","1443","206","1111","214",
"0500000US51540","Charlottesville city, Virginia","19815","385","8767","443","11048","532",
"0500000US51550","Chesapeake city, Virginia","93626","629","69615","1243","24011","1193",
"0500000US51570","Colonial Heights city, Virginia","7530","198","5127","304","2403","304",
"0500000US51580","Covington city, Virginia","2576","118","1806","143","770","147",
"0500000US51590","Danville city, Virginia","19066","382","9109","508","9957","541",
"0500000US51595","Emporia city, Virginia","2157","226","822","167","1335","211",
"0500000US51600","Fairfax city, Virginia","9155","117","6399","323","2756","349",
"0500000US51610","Falls Church city, Virginia","6273","145","3295","223","2978","247",
"0500000US51620","Franklin city, Virginia","3454","229","1861","151","1593","250",
"0500000US51630","Fredericksburg city, Virginia","11720","206","4657","448","7063","457",
"0500000US51640","Galax city, Virginia","2763","234","1556","215","1207","251",
"0500000US51650","Hampton city, Virginia","58057","609","33046","921","25011","999",
"0500000US51660","Harrisonburg city, Virginia","17360","299","6855","435","10505","444",
"0500000US51670","Hopewell city, Virginia","9255","323","5359","344","3896","385",
"0500000US51678","Lexington city, Virginia","2187","236","1176","201","1011","257",
"0500000US51680","Lynchburg city, Virginia","28701","574","14027","646","14674","711",
"0500000US51683","Manassas city, Virginia","14203","165","10151","461","4052","424",
"0500000US51685","Manassas Park city, Virginia","5193","194","3452","311","1741","322",
"0500000US51690","Martinsville city, Virginia","5711","245","3165","271","2546","302",
"0500000US51700","Newport News city, Virginia","76112","550","36655","1107","39457","1036",
"0500000US51710","Norfolk city, Virginia","94965","721","44000","1244","50965","1480",
"0500000US51720","Norton city, Virginia","1605","161","802","159","803","165",
"0500000US51730","Petersburg city, Virginia","15138","401","5846","536","9292","578",
"0500000US51735","Poquoson city, Virginia","4728","108","4000","218","728","191",
"0500000US51740","Portsmouth city, Virginia","40288","452","23344","803","16944","746",
"0500000US51750","Radford city, Virginia","5540","249","2343","202","3197","286",
"0500000US51760","Richmond city, Virginia","104321","766","45407","1051","58914","1197",
"0500000US51770","Roanoke city, Virginia","43575","640","22852","887","20723","883",
"0500000US51775","Salem city, Virginia","10256","223","6441","279","3815","312",
"0500000US51790","Staunton city, Virginia","11309","278","6885","377","4424","394",
"0500000US51800","Suffolk city, Virginia","37908","357","26816","591","11092","585",
"0500000US51810","Virginia Beach city, Virginia","179851","907","117165","1779","62686","1731",
"0500000US51820","Waynesboro city, Virginia","9841","313","5898","418","3943","425",
"0500000US51830","Williamsburg city, Virginia","5020","242","2673","232","2347","314",
"0500000US51840","Winchester city, Virginia","11492","329","5011","385","6481","487",
"0500000US53001","Adams County, Washington","6288","162","4358","260","1930","271",
"0500000US53003","Asotin County, Washington","9490","221","6950","282","2540","291",
"0500000US53005","Benton County, Washington","78046","560","52779","1037","25267","973",
"0500000US53007","Chelan County, Washington","31520","492","20363","731","11157","810",
"0500000US53009","Clallam County, Washington","35046","426","25837","683","9209","615",
"0500000US53011","Clark County, Washington","196017","823","130065","1518","65952","1312",
"0500000US53013","Columbia County, Washington","1862","136","1447","126","415","126",
"0500000US53015","Cowlitz County, Washington","43943","449","29876","835","14067","705",
"0500000US53017","Douglas County, Washington","15923","330","11031","493","4892","440",
"0500000US53019","Ferry County, Washington","3169","137","2475","134","694","125",
"0500000US53021","Franklin County, Washington","29890","470","21209","698","8681","667",
"0500000US53023","Garfield County, Washington","1031","87","793","99","238","66",
"0500000US53025","Grant County, Washington","35398","515","23461","931","11937","928",
"0500000US53027","Grays Harbor County, Washington","30628","562","22424","655","8204","576",
"0500000US53029","Island County, Washington","35972","647","26888","638","9084","562",
"0500000US53031","Jefferson County, Washington","16340","415","12916","468","3424","406",
"0500000US53033","King County, Washington","941054","2581","521805","3926","419249","3837",
